"date","tests_rate","tests_rate_lower","tests_rate_upper","tests_rate_daily","tests_rate_daily_lower","tests_rate_daily_upper","cases_rate","cases_rate_lower","cases_rate_upper","cases_rate_daily","cases_rate_daily_lower","cases_rate_daily_upper","mort","icu","hosp","cases","cases_week_avg","positives","tests","people_vaccinated","people_fully_vaccinated","total_vaccinations","total_distributed"
2021-12-22,0.184138226321517,0.181872513513996,0.186412859258202,0.216015352407537,0.211270062805304,0.22079553384508,0.180262780526278,0.178013192801319,0.182521330752133,0.204411868847815,0.199702570639473,0.209121167056157,1,9,89,5773,2873.28571428571,6191,28660,2816183,2445315,5815076,6277990
2021-12-23,0.196037396003088,0.193764473797067,0.198318895274037,0.213291678500426,0.207800814162643,0.218829877875604,0.190147051200083,0.187892035734651,0.192410706571512,0.197411628356191,0.192003090593008,0.202868456635117,4,11,111,4088,3144,4506,21126,2821540,2448200,5837118,6294610
2021-12-24,0.207488037608081,0.205062913320462,0.209922489296807,0.211209355390759,0.201654306902453,0.220764403879064,0.199920901720388,0.197519703946439,0.202331515956195,0.194670937682003,0.185352358765288,0.204135119394292,1,8,129,1337,3033,1481,7012,2821540,2448200,5837118,6294610
2021-12-25,0.212481691144452,0.20995803808242,0.215005344206484,0.348246674727932,0.315598548972189,0.380894800483676,0.204411161879243,0.20191163678901,0.206910686969476,0.337837837837838,0.305896805896806,0.371007371007371,1,10,124,275,2920.71428571429,288,827,2821540,2448200,5837118,6294610
2021-12-26,0.214110055283401,0.211591807826241,0.216638139644691,0.239931448157669,0.222793487574979,0.257497857754927,0.205979108898099,0.203484500631106,0.208483655843446,0.226341037941561,0.209332751853467,0.24378543392935,1,12,139,519,2960.71428571429,560,2334,2821540,2448200,5837118,6294610
2021-12-27,0.236552977907758,0.233934711299055,0.23917124451646,0.308002222839678,0.301843104566083,0.314161341113272,0.226084953376802,0.223490880682672,0.228679026070931,0.285912262257479,0.27979546975055,0.292029054764408,3,14,193,5983,3224.71428571429,6651,21594,2822213,2448240,5838024,6287720
2021-12-28,0.262035650550758,0.259276732784968,0.264794568316547,0.331084879145587,0.324492820276969,0.337676938014206,0.249371459569984,0.246638221517469,0.252115129828808,0.311740890688259,0.305168515694831,0.318313265681687,2,24,223,5929,3414.85714285714,6479,19569,2833167,2454310,5883954,6287720
2021-12-29,0.290091942078749,0.287110036822012,0.293085142431156,0.330969517358171,0.324248518204911,0.337690516511431,0.274095376690574,0.271127126572191,0.277063626808958,0.30702187140273,0.300334374828701,0.313709367976758,5,34,276,5601,3390.28571428571,6254,18896,2833494,2454330,5884326,6394650
2021-12-30,0.31299057616605,0.309853274484075,0.316127877848026,0.317167299157394,0.309834694796424,0.324499903518364,0.294621970188739,0.291498769091332,0.297745171286146,0.293538297730751,0.286284687562388,0.300858454781394,7,39,317,4411,3436.42857142857,4931,15547,2840638,2459031,5916216,6436400
2021-12-31,0.320151777812799,0.316975596746233,0.323340081707864,0.304291287386216,0.292030466282742,0.31655210848969,0.301340509293866,0.298163651766582,0.304517366821149,0.281879194630872,0.269798657718121,0.294151486097795,5,49,363,1470,3455.42857142857,1638,5383,2840638,2459031,5916216,6436400
2022-01-01,0.321019448729941,0.317836708414825,0.324214336908855,0.467614533965245,0.428120063191153,0.507109004739337,0.302105184297273,0.298933672959744,0.30528918189991,0.455573505654281,0.416801292407108,0.494345718901454,7,52,331,282,3456.42857142857,296,633,2840638,2459031,5916216,6436400
2022-01-02,0.322884319143213,0.319681150206617,0.32608748807981,0.292880258899676,0.272384034519957,0.313915857605178,0.303678744750937,0.300485302622646,0.306872186879228,0.267188373392957,0.247065399664617,0.287870318613751,7,51,370,478,3450.57142857143,543,1854,2840638,2459031,5916216,6436400
2022-01-03,0.34569211816204,0.342323923357186,0.349073418783256,0.413248252810696,0.405712549377089,0.420783956244303,0.325565687267815,0.322188449848024,0.328942924687606,0.38045431211499,0.372818275154004,0.388090349075975,10,53,420,5929,3442.85714285714,6800,16455,2840638,2459031,5916216,6436400
2022-01-04,0.365201966590312,0.361682216883625,0.368735683557741,0.41964105666465,0.411709350003361,0.427572763325939,0.342148305759405,0.338616526987711,0.345694559034261,0.387702999787249,0.37968938373165,0.395787532799092,11,68,456,5467,3376.85714285714,6243,14877,2852513,2465539,5967394,6434610
2022-01-05,0.377188296524672,0.373479448709535,0.38089714433981,0.378523382447149,0.370035233824472,0.387011531069827,0.35208002540489,0.348348682121308,0.355811368688473,0.347705496722138,0.339132627332325,0.356278366111952,19,77,569,4137,3167.71428571429,4727,12488,2856233,2468250,5985123,6566000
2022-01-06,0.393934699252488,0.389713002052752,0.398156396452225,0.393162393162393,0.36019536019536,0.426129426129426,0.365874414929184,0.361619354446538,0.370129475411829,0.371681415929204,0.337547408343869,0.405815423514539,18,75,578,294,2579.57142857143,322,819,2860216,2470666,6003460,6698330
2022-01-07,0.394151025752946,0.39022261021388,0.398079441292012,0.357085257679056,0.349021332746866,0.365149182611246,0.36645482953548,0.362504827779923,0.370422386854394,0.328329631615226,0.320287968139695,0.336371295090756,13,78,642,4287,2982,4871,13641,2860580,2470699,6003746,6698330
2022-01-08,0.391009784304148,0.387212654996928,0.394806913611369,0.352844187963726,0.339447650453421,0.366240725474031,0.36389967744059,0.36008162727931,0.367734184714634,0.32618025751073,0.312660944206009,0.339699570815451,21,83,650,1520,3158.85714285714,1712,4852,2865536,2473419,6026976,6743470
2022-01-09,0.39152910581482,0.387723387723388,0.395334823906252,0.296109510086455,0.272334293948127,0.320605187319885,0.364270448483242,0.360426779767723,0.368114117198761,0.265413533834586,0.242105263157895,0.289473684210526,25,101,664,353,3141,411,1388,2868056,2475243,6040779,6743470
2022-01-10,0.376392198823014,0.372566185172576,0.380218212473453,0.35016393442623,0.342622950819672,0.357770491803279,0.351189974193331,0.347344274461518,0.355035673925144,0.324609827574456,0.31704491242418,0.332174742724733,10,104,717,4763,2974.42857142857,5340,15250,2870821,2476523,6052411,6743470
2022-01-11,0.361397230954451,0.357551334358906,0.365243127549997,0.358275058275058,0.35003885003885,0.366588966588967,0.337973235334905,0.334107613368465,0.341838857301345,0.334059022738268,0.325753910659571,0.342364134816965,24,112,773,4143,2785.28571428571,4611,12870,2872191,2477125,6057408,6769770
2022-01-12,0.351792568258385,0.347971104369542,0.355630792953757,0.332157216706326,0.323787642569952,0.340526790842701,0.32929832471992,0.32546564461864,0.333131004821199,0.308319877623863,0.299991501657177,0.31664825359055,19,117,810,3628,2712.57142857143,4048,12187,2875767,2479875,6077000,6795770
2022-01-13,0.348084995134421,0.344526586396712,0.35164340387213,0.328132432689563,0.319189420606983,0.337170583198554,0.326071289150476,0.322512837452329,0.329629740848623,0.299752107089737,0.290827962320278,0.308676251859197,25,130,817,3023,3102.42857142857,3449,10511,2880370,2482541,6097470,6834370
2022-01-14,0.331675621271998,0.328123381140565,0.335227861403431,0.264404557003524,0.256618309974592,0.272272764527498,0.308959015640782,0.305423770316183,0.312509565057696,0.235063496122049,0.227392823659763,0.242734168584335,26,135,866,2758,2884,3226,12201,2884155,2485220,6115814,6854370
2022-01-15,0.327328942062105,0.323774103448791,0.330883780675419,0.282694541231127,0.269221835075494,0.29616724738676,0.304237667815044,0.300699840875033,0.307790943780995,0.24920982251398,0.236080719669341,0.262582056892779,32,129,868,1025,2813.28571428571,1217,4305,2888769,2487400,6133897,6869670
2022-01-16,0.325913506878434,0.322365762016676,0.329476221127794,0.217067108533554,0.193869096934548,0.24026512013256,0.30276379964388,0.299218084694589,0.306309514593172,0.184641932700604,0.16220880069025,0.207075064710958,31,169,842,214,2793.42857142857,262,1207,2888769,2487400,6133897,6869670
2022-01-17,0.304621053843749,0.300968957178344,0.308289601395035,0.2285873813512,0.219877163595757,0.237297599106644,0.280620841062646,0.276995864463316,0.284262836331456,0.19730420636765,0.188937950267255,0.20578666046944,23,155,830,1698,2355.57142857143,2047,8955,2888769,2487400,6133897,6869670
2022-01-18,0.29240140516033,0.288698150102964,0.296121965147871,0.299346664026925,0.290437537121362,0.308255790932489,0.266665471045033,0.263006868846285,0.270342007568285,0.262785126549318,0.254036037912717,0.271638371003021,23,154,815,2523,2124.14285714286,3024,10102,2895390,2490722,6163212,6869870
2022-01-19,0.281015943641083,0.27723396366333,0.284816462736374,0.280136236467583,0.270405060211653,0.289867412723513,0.252726501984662,0.248988400323712,0.256464603645613,0.240600538945207,0.231104837674836,0.250096240215578,26,165,798,1875,1873.71428571429,2303,8221,2901900,2494149,6168027,6884770
2022-01-20,0.271023990868119,0.267166558422389,0.274901104091634,0.274917400881057,0.264730176211454,0.285242290748899,0.240952498053199,0.237161359072093,0.244743637034305,0.240190421234853,0.230236583958454,0.250288517022504,19,136,786,1665,1679.71428571429,1997,7264,2919477,2507498,6237152,6912870
2022-01-21,0.263660737084007,0.259681675036173,0.267639799131841,0.213889558717145,0.205088015432843,0.222691102001447,0.231102519664045,0.227214149224548,0.235013109363196,0.176871607120313,0.168539325842697,0.185330135083954,32,128,744,1401,1485.85714285714,1774,8294,2923244,2510153,6258516,6938670
2022-01-22,0.258625167741656,0.254642656162071,0.262629323405913,0.218232819074334,0.20476858345021,0.231977559607293,0.225780932145925,0.221893223633651,0.229691243614665,0.180294117647059,0.167352941176471,0.193235294117647,25,131,695,613,1427,778,3565,2927137,2513019,6281636,6947570
2022-01-23,0.257708677147572,0.253713193780943,0.261704160514201,0.162724692526017,0.140964995269631,0.185430463576159,0.224940482938442,0.221040698333522,0.228840267543362,0.141610087293889,0.120271580989331,0.162948593598448,28,122,657,146,1417.28571428571,172,1057,2927350,2513036,6281805,6947570
2022-01-24,0.259427048634244,0.255385298689762,0.263491005996003,0.234164832477378,0.224993886035706,0.243335778919051,0.227161066048667,0.223221320973349,0.231123986095017,0.201351695995919,0.192552920173425,0.210277990308595,24,123,656,1579,1400.28571428571,1915,8178,2927523,2513069,6281805,6947570
2022-01-25,0.239728296885355,0.235657483669412,0.243799110101297,0.200757044721716,0.191504275900743,0.210150007009673,0.208071395113774,0.204126913689816,0.212040529546631,0.169192655202565,0.160303118624308,0.178082191780822,16,116,626,1161,1205.71428571429,1432,7133,2934652,2516871,6321574,6973570
2022-01-26,0.223665081438041,0.219623980484439,0.227730823251115,0.189562547966232,0.180046047582502,0.199079048349962,0.193559946759496,0.189643698167298,0.197476195351694,0.158833837820615,0.149912378524773,0.167914608889597,23,119,601,997,1080.28571428571,1235,6515,2938345,2519264,6344280,7015170
2022-01-27,0.208260556868386,0.204227884516593,0.212293229220179,0.182776162790698,0.172601744186047,0.192950581395349,0.17796090353895,0.174093927514201,0.181827879563698,0.14713689799014,0.137656427758817,0.15680697762609,17,112,560,776,953.285714285714,1006,5504,2938540,2519295,6344409,7038270
2022-01-28,0.199070929885089,0.194996060960039,0.203145798810138,0.154952598888526,0.145962732919255,0.164105916966329,0.169048222992588,0.165158817395226,0.172965812688481,0.123134328358209,0.114823609226594,0.131614654002714,11,117,522,726,856.857142857143,948,6118,2962551,2530272,6443927,7054170
2022-01-29,0.193064796664918,0.189006377515806,0.197150824107562,0.15224084844338,0.139240506329114,0.165241190557646,0.164030546577811,0.160169321854532,0.167920372965707,0.123762376237624,0.111739745403112,0.136138613861386,17,107,506,350,819.285714285714,445,2923,2967386,2533401,6473346,7071670
2022-01-30,0.192536611023448,0.188467181574066,0.196606040472829,0.134676564156946,0.113467656415695,0.15694591728526,0.163257695286727,0.159384950801802,0.167159126767836,0.111111111111111,0.0915032679738562,0.131808278867102,12,109,477,102,813,127,943,2972266,2536446,6501697,7071670
2022-01-31,0.174781882576521,0.170808258227994,0.178784301304385,0.149242865463017,0.140797903319744,0.15768782760629,0.14669802894063,0.142916691478592,0.150479366402668,0.122409131871433,0.114598978672274,0.130369480324422,13,97,458,815,703.857142857143,1025,6868,2972437,2536462,6501697,7071670
2022-02-01,0.165768028919797,0.161754794436615,0.169811898780712,0.155650754793962,0.145654834761322,0.165850673194614,0.138395823445657,0.134598955861414,0.142224331593102,0.128080893195703,0.11860122182431,0.137560564567095,10,95,435,608,624.857142857143,763,4902,2976531,2538656,6521123,7104670
2022-02-02,0.158290155440414,0.154242227979275,0.162370466321244,0.149989332195434,0.139748239812247,0.160230424578622,0.13105108317732,0.127239903717572,0.134895694035838,0.119946984758118,0.110669317428761,0.12944554892865,13,93,405,543,560,703,4687,2980904,2541878,6546084,7122970
2022-02-03,0.152829996951529,0.148731497476544,0.156962368323002,0.146686159844055,0.135964912280702,0.157651072124756,0.126893807163304,0.123053829504992,0.130768693709418,0.122965189080892,0.112947658402204,0.133233158026546,12,87,361,491,519.285714285714,602,4104,2985780,2545416,6574594,7125970
2022-02-04,0.146140627237577,0.142023485607905,0.150293570098811,0.108792184724689,0.0996891651865009,0.117895204262877,0.12106135986733,0.117191818684356,0.124967753823475,0.0856492027334852,0.0774487471526196,0.0940774487471526,15,80,330,376,469.285714285714,490,4504,2990573,2549160,6603216,7165370
2022-02-05,0.142050868577292,0.137909550685333,0.146192186469252,0.106252732837779,0.0935723655443813,0.118933100131176,0.117702483699544,0.113820525383485,0.121584442015603,0.0842293906810036,0.0730286738351254,0.0958781362007168,11,76,300,188,446.142857142857,243,2287,2995087,2552943,6630032,7166170
2022-02-06,0.140602529591799,0.136472583797338,0.144769349902283,0.0856353591160221,0.0662983425414365,0.106353591160221,0.116326685371957,0.112459240160764,0.12019413058315,0.0662905500705219,0.0479548660084626,0.0846262341325811,13,75,286,47,438.285714285714,62,724,2995211,2552968,6630050,7166270
2022-02-07,0.132938685902462,0.128783126862161,0.137133448329936,0.112844909609895,0.104281636536632,0.121408182683159,0.10940645888701,0.105540790851252,0.11331239429814,0.0905189231369489,0.0827155676941085,0.0985173624658603,8,64,269,464,388.142857142857,593,5255,2995310,2552985,6630050,7166270
2022-02-08,0.127946814585203,0.123786605759034,0.132147809772412,0.135029862373409,0.124383277070891,0.145936120488185,0.106220215701028,0.102332580887886,0.110149653039044,0.114802019665161,0.104703693861281,0.125166090884932,8,62,250,432,363,520,3851,3001982,2558175,6670594,7171870
2022-02-09,0.120058934961061,0.115933487686803,0.124226478636077,0.107024265644955,0.0973180076628352,0.116730523627075,0.100636778246278,0.0967644780999914,0.104509078392565,0.0888715142038051,0.0800104248110503,0.0979932238728173,9,60,233,341,334.142857142857,419,3915,3004593,2560538,6687644,7188270
2022-02-10,0.113806050666782,0.109749255534936,0.117906003193647,0.109132682366456,0.0987937966685813,0.119471568064331,0.0944611042511907,0.0906685482448404,0.098297759745987,0.0865724381625442,0.0771495877502945,0.0962897526501767,13,61,214,294,306,380,3482,3004772,2560558,6687811,7190970
2022-02-11,0.107127373623515,0.103138819041013,0.111115928206018,0.0713501646542261,0.0638858397365532,0.078814489571899,0.0889183808891838,0.0852466268524663,0.0926343729263437,0.0545373267769334,0.0480554313813143,0.0612427358068842,8,55,201,244,287.142857142857,325,4555,3004872,2560577,6687904,7207670
2022-02-12,0.103900087642419,0.0999561787905346,0.107887817703769,0.0640394088669951,0.0536945812807882,0.0748768472906404,0.0860782122905028,0.0824134078212291,0.0897877094972067,0.0518962075848303,0.0424151696606786,0.06187624750499,7,49,198,104,275.142857142857,130,2030,3013538,2569533,6747218,7211170
2022-02-13,0.102875622760248,0.0989424001398479,0.106808845380649,0.0521512385919166,0.0365058670143416,0.0677966101694915,0.0852457555367408,0.0815917294238225,0.0888997816496591,0.0446780551905388,0.0302233902759527,0.0604467805519054,7,49,190,34,273.285714285714,40,767,3015879,2572351,6763291,7211170
2022-02-14,0.0938786349754349,0.0900721462399858,0.0976851237108839,0.0720489538097118,0.0649427556257402,0.0791551519936834,0.0777547526804217,0.0742409226056402,0.081313631858726,0.0556448372840498,0.0494174367215749,0.0620731217356368,8,46,174,277,246.571428571429,365,5066,3017080,2573615,6770469,7211170
2022-02-15,0.0830195366145395,0.0794311788419794,0.0866521951003411,0.0669551934826884,0.0593177189409369,0.074847250509165,0.0683260566233065,0.0650402844668497,0.071656839357249,0.0575983543327334,0.0503985600411417,0.065055284134739,5,36,169,224,216.857142857143,263,3928,3017837,2574007,6773298,7217870
2022-02-16,0.0767207560627675,0.0732435805991441,0.0802425106990014,0.0675191815856778,0.059846547314578,0.0754475703324808,0.0628082718675053,0.0596407077243314,0.0660210869270103,0.054705729841846,0.0477054705729842,0.0619652579725175,4,34,157,211,198.285714285714,264,3910,3023959,2578672,6803107,7221770
2022-02-17,0.0717635808934019,0.0683484358635763,0.0751787259232275,0.0783645655877342,0.068824531516184,0.0882453151618399,0.0587338966615875,0.0556402087085007,0.0618737590617352,0.0617412417620534,0.0530697190426639,0.0707596253902185,6,33,148,178,181.714285714286,230,2935,3028034,2581720,6819899,7254790
2022-02-18,0.0691562278421177,0.0657527771212479,0.0726069487118884,0.0530951182687469,0.0463009562154001,0.060140915953699,0.056806207491139,0.0536928824600057,0.0599674298304435,0.0402958428972201,0.0341749553685284,0.0466717674062739,8,28,143,158,169.428571428571,211,3974,3028122,2581739,6820017,7262790
2022-02-19,0.0692322292872734,0.0658156970674765,0.0726962133434564,0.0615700359158543,0.0513083632632119,0.0723447922011288,0.0571071480074989,0.0539825986636543,0.0602797673412489,0.0547803617571059,0.0449612403100775,0.0651162790697674,3,38,126,106,169.714285714286,120,1949,3028205,2581754,6820071,7264190
2022-02-20,0.068743184942872,0.0653297302422605,0.0721566396434836,0.0390117035110533,0.0260078023407022,0.0533159947984395,0.0566228028047258,0.0535011046009029,0.0597925271347613,0.0327225130890052,0.0209424083769634,0.0458115183246073,5,33,119,25,168.428571428571,30,769,3028205,2581754,6820071,7264190
2022-02-21,0.0657601079566097,0.0622826594695593,0.0692894586598848,0.0608604407135362,0.0521161245190626,0.0696047569080098,0.0548700446311368,0.0516671042268312,0.0581254922551851,0.0505657708628006,0.0427864214992928,0.0586987270155587,4,28,110,143,149.285714285714,174,2859,3028205,2581754,6820071,7264190
2022-02-22,0.0629687421351991,0.0595963154980621,0.0663915034982634,0.05007182433819,0.0441206648881592,0.0562281961830495,0.0527172806838999,0.0496132709139019,0.0558721758599634,0.0443848059454996,0.0386044591246903,0.0503715937241949,8,24,108,215,148,244,4873,3035037,2590991,6872535,7265890
2022-02-23,0.0579767499381647,0.0547613158545634,0.0612416522384368,0.047765006385696,0.0411238825031928,0.054661558109834,0.0490387016229713,0.0460923845193508,0.0520349563046192,0.0404118404118404,0.0342342342342342,0.0465894465894466,5,22,108,157,140.285714285714,187,3915,3035737,2592027,6877950,7266490
2022-02-24,0.05440215301807,0.0513264129181084,0.0575259515570934,0.0562180579216354,0.0488358886996025,0.0638841567291312,0.0466130438996027,0.0437542397519139,0.0495203023548794,0.0453762205628949,0.038483630097645,0.0522688110281447,1,22,95,158,137.428571428571,198,3522,3037979,2594790,6895718,7267790
2022-02-25,0.051578500306734,0.0486055400877731,0.0545986503704403,0.0408805031446541,0.034833091436865,0.0469279148524432,0.0444539533114629,0.0416963818760995,0.0472590690819189,0.031982421875,0.026611328125,0.03759765625,2,21,84,131,133.571428571429,169,4134,3040486,2597731,6913065,7270290
2022-02-26,0.0497493615813865,0.0468173649862858,0.0526813581764873,0.0404040404040404,0.0318979266347687,0.0494417862838915,0.0425957690108634,0.0398799313893654,0.0453592529064227,0.0347593582887701,0.0267379679144385,0.0433155080213904,4,22,77,65,127.714285714286,76,1881,3042248,2600182,6926361,7275590
2022-02-27,0.0491369117994798,0.046252069047056,0.0520690470560416,0.0232858990944373,0.0129366106080207,0.0349288486416559,0.0419327170494615,0.0392642714190413,0.0446488134947108,0.0143603133159269,0.00652741514360313,0.0234986945169713,4,24,84,11,125.714285714286,18,773,3042248,2600182,6926361,7275590
2022-02-28,0.0484182185326453,0.0456360780794256,0.0512452322189814,0.0506741050674105,0.0441655044165504,0.0574151557415156,0.0413634103340717,0.0387414673839338,0.0439853532842096,0.0417644298451431,0.0358986391365556,0.0478648521820741,3,21,75,178,130.714285714286,218,4302,3042369,2600219,6926398,7279190
2022-03-01,0.0462542565266742,0.0434638668180098,0.0490919409761634,0.0394144144144144,0.0332207207207207,0.0458896396396396,0.0392567889471177,0.0366364935683659,0.0419247260600286,0.0350678733031674,0.0291289592760181,0.041289592760181,3,21,74,124,117.714285714286,140,3552,3045002,2603157,6943815,7280790
2022-03-02,0.044897762345679,0.0421006944444444,0.0477430555555556,0.0389350128829087,0.0326367019753793,0.0455196106498712,0.0380318632212939,0.0354575480862638,0.0406547503400039,0.0334005182839044,0.0276418082349554,0.0394471638353009,4,19,67,116,111.857142857143,136,3493,3045055,2603227,6943863,7289990
2022-03-03,0.0441227333366273,0.041306388655566,0.0469884875734967,0.050673508659397,0.0429762668377165,0.0583707504810776,0.0380388841927303,0.0354035105166327,0.0407239819004525,0.0451612903225806,0.0380645161290323,0.0525806451612903,2,18,63,140,109.285714285714,158,3118,3045125,2603231,6943919,7292290
2022-03-04,0.0419251550930558,0.0391735041024615,0.044726836101661,0.0307534597642235,0.0253716043054844,0.0363915940543311,0.0366234027568166,0.0340577522889627,0.0392393600965892,0.0242518059855521,0.0196078431372549,0.0291537667698658,3,15,67,94,104,120,3902,3048699,2608016,6971553,7296990
2022-03-05,0.0407075236671649,0.0380169407075237,0.0434479322371699,0.0263157894736842,0.0197368421052632,0.0334008097165992,0.0353725136529886,0.0328172754145999,0.037977854601934,0.0218607015760041,0.0157600406710727,0.0284697508896797,3,15,63,43,100.857142857143,52,1976,3048734,2608025,6971581,7299890
2022-03-06,0.0406435224386113,0.0379538775713503,0.043382975544155,0.0210526315789474,0.0118421052631579,0.0315789473684211,0.0353583412630841,0.0328041268092352,0.0379626383532829,0.0145695364238411,0.00662251655629139,0.023841059602649,0,15,57,11,100.857142857143,16,760,3048762,2608027,6971613,7299890
2022-03-07,0.0391656662665066,0.0365146058423369,0.0418667466986795,0.0424003707136237,0.0363762743280816,0.0484244670991659,0.0344324922087061,0.0319191716095305,0.0369960792198653,0.0365967365967366,0.031002331002331,0.0424242424242424,1,13,54,157,97.8571428571428,183,4316,3048785,2608032,6971613,7299890
2022-03-08,0.0381347359902893,0.0355047541978556,0.0408152943556545,0.0320965842167256,0.0262073027090695,0.0382803297997644,0.0334417564545639,0.0309514128887985,0.0359829233584062,0.0286643026004728,0.0230496453900709,0.0342789598108747,3,13,45,97,94,109,3396,3052185,2611521,6994023,7301190
2022-03-09,0.0375625612713482,0.0349311181053609,0.0402456013621588,0.0356164383561644,0.0291095890410959,0.0424657534246575,0.0330222913426646,0.0305339554173147,0.0355624675997926,0.0326348333905874,0.0264513912744761,0.0391618000687049,1,10,44,95,91,104,2920,3052236,2611530,6994072,7303690
2022-03-10,0.0372178477690289,0.0345406824146982,0.0399475065616798,0.050169747265183,0.041870992078461,0.0584685024519049,0.0323414582673842,0.0298617706025113,0.0348739052442756,0.044039483675019,0.0364464692482916,0.0520121488230828,0,10,39,116,87.5714285714286,133,2651,3052270,2611538,6994077,7304890
2022-03-11,0.038589375246465,0.0357726325277449,0.0414624528195595,0.0375386996904025,0.0305727554179567,0.0448916408668731,0.0340182260712062,0.0313578989075678,0.036735155940454,0.0319190346438303,0.0253016738030362,0.0389256520046711,0,10,40,82,85.8571428571428,97,2584,3052270,2611538,6994077,7304890
2022-03-12,0.0396120588922645,0.0366908156111241,0.042533302173405,0.0363214837712519,0.0262751159196291,0.0471406491499227,0.0351021366517962,0.0323432730687955,0.0379196994599671,0.0310800310800311,0.0217560217560218,0.0411810411810412,2,7,37,40,85.4285714285714,47,1294,3052270,2611538,6994077,7304890
2022-03-13,0.0396872408482407,0.0367847411444142,0.0426489752399005,0.0141987829614604,0.00405679513184584,0.026369168356998,0.035344519814352,0.0326074021182911,0.038141140069023,0.0141987829614604,0.00405679513184584,0.026369168356998,0,9,40,7,84.8571428571428,7,493,3052270,2611538,6994077,7304890
2022-03-14,0.0422962675965388,0.0391321193335916,0.0455249903138319,0.0608446671438797,0.0522548317823908,0.0697924123120973,0.0378227585312054,0.0348384585441806,0.0408719346049046,0.0527075812274368,0.0444043321299639,0.0610108303249097,0,10,40,146,83.2857142857143,170,2794,3052270,2611538,6994077,7304890
2022-03-15,0.0437577768560763,0.0404396515968478,0.0471450297248721,0.0371490280777538,0.0298056155507559,0.0449244060475162,0.0391748280891852,0.0360491769118566,0.0423699381815656,0.0338101430429129,0.0264412657130472,0.0411790203727785,0,10,40,78,80.5714285714286,86,2315,3052270,2611538,6994077,7304890
2022-03-16,0.0454031916395989,0.0420138398531281,0.0488631549216212,0.0434609250398724,0.0354864433811802,0.0514354066985646,0.0405251951738822,0.0373314407381121,0.0437899219304471,0.0407836865253898,0.033186725309876,0.0487804878048781,1,9,33,102,81.5714285714286,109,2508,3055068,2614744,7026497,7313350
2022-03-17,0.0461000817904677,0.0426053981708677,0.0496691203806974,0.0613259668508287,0.0502762430939227,0.0723756906077348,0.0416106379799791,0.038248916778724,0.0450470640968176,0.056635202665186,0.0460855080510827,0.0677401443642421,0,8,37,102,79.5714285714286,111,1810,3055203,2614969,7027871,7315450
2022-03-18,0.0487523105360444,0.0450554528650647,0.0525261860751694,0.0533204071740184,0.0436257876878333,0.0630150266602036,0.0448534529425412,0.0412961101229603,0.0484881293016781,0.0510204081632653,0.0417881438289602,0.0607385811467444,0,7,30,105,82.8571428571428,110,2063,3055923,2616171,7034058,7316150
2022-03-19,0.0497453040432983,0.0460044571792423,0.0535657433938236,0.0495391705069124,0.0357142857142857,0.0645161290322581,0.0461771990093473,0.0425021970120636,0.049852201006631,0.0440324449594438,0.0312862108922364,0.0579374275782155,0,7,27,38,82.5714285714286,43,868,3056708,2617259,7040342,7316150
2022-03-20,0.0510384801159234,0.0471743680566736,0.0549025921751731,0.0471976401179941,0.0265486725663717,0.0707964601769911,0.0473573622110878,0.0436398900921287,0.0511556489413286,0.0443786982248521,0.0236686390532544,0.0680473372781065,1,7,28,15,83.7142857142857,16,339,3056719,2617261,7040344,7316150
2022-03-21,0.0495552731893266,0.0455618079506262,0.0536394990016337,0.0558867362146051,0.0439642324888227,0.0685543964232489,0.0464396284829721,0.0425241303951921,0.0504461846658168,0.0523560209424084,0.0403889304412865,0.0643231114435303,0,7,28,70,72.8571428571428,75,1342,3056738,2617263,7040344,7316150
